cell_id,pseudotime,cell_type,hours,media,library
CELL_2843,5.012499985674345,Tipo_3_Final,48,GM,LIB_2843
CELL_2844,6.028957573174412,Tipo_3_Final,72,DM,LIB_2844
CELL_2845,1.7213458868909275,Tipo_2_Intermediario_2,0,GM,LIB_2845
CELL_2846,0.883598001298828,Tipo_1_Intermediario_1,24,DM,LIB_2846
CELL_2847,3.0980886191541974,Tipo_3_Final,48,GM,LIB_2847
CELL_2848,0.5780362845575456,Tipo_1_Intermediario_1,72,DM,LIB_2848
CELL_2849,1.660565681903547,Tipo_2_Intermediario_2,0,GM,LIB_2849
CELL_2850,0.8881368237533072,Tipo_1_Intermediario_1,24,DM,LIB_2850
CELL_2851,2.1378996459755877,Tipo_2_Intermediario_2,48,GM,LIB_2851
CELL_2852,0.5499237377770193,Tipo_0_Inicial,72,DM,LIB_2852
CELL_2853,0.4253791345688852,Tipo_0_Inicial,0,GM,LIB_2853
CELL_2854,5.007911963579374,Tipo_3_Final,24,DM,LIB_2854
CELL_2855,0.21473323740758357,Tipo_0_Inicial,48,GM,LIB_2855
CELL_2856,1.4102691168196353,Tipo_2_Intermediario_2,72,DM,LIB_2856
CELL_2857,0.49911053778105025,Tipo_0_Inicial,0,GM,LIB_2857
CELL_2858,0.0794159874277333,Tipo_0_Inicial,24,DM,LIB_2858
CELL_2859,0.0733670112226542,Tipo_0_Inicial,48,GM,LIB_2859
CELL_2860,0.3852814869166537,Tipo_0_Inicial,72,DM,LIB_2860
CELL_2861,4.031361963741445,Tipo_3_Final,0,GM,LIB_2861
CELL_2862,0.6639054133360989,Tipo_1_Intermediario_1,24,DM,LIB_2862
CELL_2863,6.009916225071519,Tipo_3_Final,48,GM,LIB_2863
CELL_2864,1.7427412983477275,Tipo_2_Intermediario_2,72,DM,LIB_2864
CELL_2865,1.1475812196301753,Tipo_1_Intermediario_1,0,GM,LIB_2865
CELL_2866,1.7354242023882065,Tipo_2_Intermediario_2,24,DM,LIB_2866
CELL_2867,1.4542287179901732,Tipo_2_Intermediario_2,48,GM,LIB_2867
CELL_2868,2.8440607370986966,Tipo_3_Final,72,DM,LIB_2868
CELL_2869,0.6639536967974529,Tipo_1_Intermediario_1,0,GM,LIB_2869
CELL_2870,0.8709737450452532,Tipo_1_Intermediario_1,24,DM,LIB_2870
CELL_2871,4.490412454761041,Tipo_3_Final,48,GM,LIB_2871
CELL_2872,5.854522233888301,Tipo_3_Final,72,DM,LIB_2872
CELL_2873,4.461612458394614,Tipo_3_Final,0,GM,LIB_2873
CELL_2874,1.087551786994988,Tipo_1_Intermediario_1,24,DM,LIB_2874
CELL_2875,3.0315809831030545,Tipo_3_Final,48,GM,LIB_2875
CELL_2876,1.2938090248233634,Tipo_1_Intermediario_1,72,DM,LIB_2876
CELL_2877,1.3764778998947391,Tipo_1_Intermediario_1,0,GM,LIB_2877
CELL_2878,0.4580217334320902,Tipo_0_Inicial,24,DM,LIB_2878
CELL_2879,1.7887175271479883,Tipo_2_Intermediario_2,48,GM,LIB_2879
CELL_2880,0.41192375494866157,Tipo_0_Inicial,72,DM,LIB_2880
CELL_2881,0.8056313391458367,Tipo_1_Intermediario_1,0,GM,LIB_2881
CELL_2882,3.86245969058071,Tipo_3_Final,24,DM,LIB_2882
CELL_2883,0.4640553198262061,Tipo_0_Inicial,48,GM,LIB_2883
CELL_2884,0.14763387400605255,Tipo_0_Inicial,72,DM,LIB_2884
CELL_2885,0.14300831413790926,Tipo_0_Inicial,0,GM,LIB_2885
CELL_2886,5.653144586567092,Tipo_3_Final,24,DM,LIB_2886
CELL_2887,1.4141694690315991,Tipo_2_Intermediario_2,48,GM,LIB_2887
CELL_2888,1.0532734996033275,Tipo_1_Intermediario_1,72,DM,LIB_2888
CELL_2889,3.330732083323666,Tipo_3_Final,0,GM,LIB_2889
CELL_2890,3.6136559977619394,Tipo_3_Final,24,DM,LIB_2890
CELL_2891,0.8075062481257752,Tipo_1_Intermediario_1,48,GM,LIB_2891
CELL_2892,2.3658455543326977,Tipo_2_Intermediario_2,72,DM,LIB_2892
CELL_2893,2.949139466118524,Tipo_3_Final,0,GM,LIB_2893
CELL_2894,2.126397744694441,Tipo_2_Intermediario_2,24,DM,LIB_2894
CELL_2895,0.3287945020560986,Tipo_0_Inicial,48,GM,LIB_2895
CELL_2896,4.173062565483896,Tipo_3_Final,72,DM,LIB_2896
CELL_2897,1.5491247211418475,Tipo_2_Intermediario_2,0,GM,LIB_2897
CELL_2898,0.6638878038808874,Tipo_1_Intermediario_1,24,DM,LIB_2898
CELL_2899,1.1075643223755363,Tipo_1_Intermediario_1,48,GM,LIB_2899
CELL_2900,0.07659015140540455,Tipo_0_Inicial,72,DM,LIB_2900
CELL_2901,0.273626231693328,Tipo_0_Inicial,0,GM,LIB_2901
CELL_2902,2.9009981470242807,Tipo_3_Final,24,DM,LIB_2902
CELL_2903,2.3269646100864647e-05,Tipo_0_Inicial,48,GM,LIB_2903
CELL_2904,1.077647300426542,Tipo_1_Intermediario_1,72,DM,LIB_2904
CELL_2905,1.4784248818677461,Tipo_2_Intermediario_2,0,GM,LIB_2905
CELL_2906,0.11236713831299383,Tipo_0_Inicial,24,DM,LIB_2906
CELL_2907,7.229635072557551,Tipo_3_Final,48,GM,LIB_2907
CELL_2908,0.5126906903662256,Tipo_0_Inicial,72,DM,LIB_2908
CELL_2909,0.7253823522683404,Tipo_1_Intermediario_1,0,GM,LIB_2909
CELL_2910,0.7246460494479172,Tipo_1_Intermediario_1,24,DM,LIB_2910
CELL_2911,0.5238120604507893,Tipo_0_Inicial,48,GM,LIB_2911
CELL_2912,0.002949818460770116,Tipo_0_Inicial,72,DM,LIB_2912
CELL_2913,2.613819142149375,Tipo_2_Intermediario_2,0,GM,LIB_2913
CELL_2914,6.813153637805498,Tipo_3_Final,24,DM,LIB_2914
CELL_2915,0.507962060888422,Tipo_0_Inicial,48,GM,LIB_2915
CELL_2916,2.1756247869211744,Tipo_2_Intermediario_2,72,DM,LIB_2916
CELL_2917,2.708787882561248,Tipo_2_Intermediario_2,0,GM,LIB_2917
CELL_2918,3.7733544560740695,Tipo_3_Final,24,DM,LIB_2918
CELL_2919,1.0985411587744511,Tipo_1_Intermediario_1,48,GM,LIB_2919
CELL_2920,0.7217414841186984,Tipo_1_Intermediario_1,72,DM,LIB_2920
CELL_2921,0.7869598386292708,Tipo_1_Intermediario_1,0,GM,LIB_2921
CELL_2922,2.4939090719848465,Tipo_2_Intermediario_2,24,DM,LIB_2922
CELL_2923,3.394129501260106,Tipo_3_Final,48,GM,LIB_2923
CELL_2924,0.40084226328327965,Tipo_0_Inicial,72,DM,LIB_2924
CELL_2925,0.9270604799335608,Tipo_1_Intermediario_1,0,GM,LIB_2925
CELL_2926,4.644355498354066,Tipo_3_Final,24,DM,LIB_2926
CELL_2927,3.2869567374587416,Tipo_3_Final,48,GM,LIB_2927
CELL_2928,8.380619077364752,Tipo_3_Final,72,DM,LIB_2928
CELL_2929,2.8068668766400817,Tipo_3_Final,0,GM,LIB_2929
CELL_2930,0.9990962457673288,Tipo_1_Intermediario_1,24,DM,LIB_2930
CELL_2931,1.786310046599916,Tipo_2_Intermediario_2,48,GM,LIB_2931
CELL_2932,2.1635944408258485,Tipo_2_Intermediario_2,72,DM,LIB_2932
CELL_2933,0.16340911090966223,Tipo_0_Inicial,0,GM,LIB_2933
CELL_2934,1.572705772704821,Tipo_2_Intermediario_2,24,DM,LIB_2934
CELL_2935,2.4710702467136554,Tipo_2_Intermediario_2,48,GM,LIB_2935
CELL_2936,0.36621486062588937,Tipo_0_Inicial,72,DM,LIB_2936
CELL_2937,3.0340066119482234,Tipo_3_Final,0,GM,LIB_2937
CELL_2938,1.7530479342938856,Tipo_2_Intermediario_2,24,DM,LIB_2938
CELL_2939,6.082371022221028,Tipo_3_Final,48,GM,LIB_2939
CELL_2940,0.086696821044225,Tipo_0_Inicial,72,DM,LIB_2940
CELL_2941,0.616657205618876,Tipo_1_Intermediario_1,0,GM,LIB_2941
CELL_2942,1.8403659903244876,Tipo_2_Intermediario_2,24,DM,LIB_2942
CELL_2943,0.7035451382092704,Tipo_1_Intermediario_1,48,GM,LIB_2943
CELL_2944,2.506495320377518,Tipo_2_Intermediario_2,72,DM,LIB_2944
CELL_2945,2.8459605298196955,Tipo_3_Final,0,GM,LIB_2945
CELL_2946,0.21631989207718816,Tipo_0_Inicial,24,DM,LIB_2946
CELL_2947,1.4424944870901517,Tipo_2_Intermediario_2,48,GM,LIB_2947
CELL_2948,1.422176549979631,Tipo_2_Intermediario_2,72,DM,LIB_2948
CELL_2949,0.9217889523745135,Tipo_1_Intermediario_1,0,GM,LIB_2949
CELL_2950,5.403883667534351,Tipo_3_Final,24,DM,LIB_2950
CELL_2951,3.5147893602561635,Tipo_3_Final,48,GM,LIB_2951
CELL_2952,2.3894274834967595,Tipo_2_Intermediario_2,72,DM,LIB_2952
CELL_2953,2.5058124076510992,Tipo_2_Intermediario_2,0,GM,LIB_2953
CELL_2954,1.2387384884585517,Tipo_1_Intermediario_1,24,DM,LIB_2954
CELL_2955,5.0764761514240755,Tipo_3_Final,48,GM,LIB_2955
CELL_2956,2.372235826668418,Tipo_2_Intermediario_2,72,DM,LIB_2956
CELL_2957,2.6111331547105663,Tipo_2_Intermediario_2,0,GM,LIB_2957
CELL_2958,3.9565285417431437,Tipo_3_Final,24,DM,LIB_2958
CELL_2959,0.640607753857549,Tipo_1_Intermediario_1,48,GM,LIB_2959
CELL_2960,3.290865070249198,Tipo_3_Final,72,DM,LIB_2960
CELL_2961,0.4344238637980665,Tipo_0_Inicial,0,GM,LIB_2961
CELL_2962,0.847284488332029,Tipo_1_Intermediario_1,24,DM,LIB_2962
CELL_2963,0.8177732725404557,Tipo_1_Intermediario_1,48,GM,LIB_2963
CELL_2964,7.681775244505231,Tipo_3_Final,72,DM,LIB_2964
CELL_2965,3.883359352744885,Tipo_3_Final,0,GM,LIB_2965
CELL_2966,2.415759931969776,Tipo_2_Intermediario_2,24,DM,LIB_2966
CELL_2967,2.5969828468404286,Tipo_2_Intermediario_2,48,GM,LIB_2967
CELL_2968,1.651405159368262,Tipo_2_Intermediario_2,72,DM,LIB_2968
CELL_2969,5.878351061018403,Tipo_3_Final,0,GM,LIB_2969
CELL_2970,1.3713850826421117,Tipo_1_Intermediario_1,24,DM,LIB_2970
CELL_2971,0.9577423313643417,Tipo_1_Intermediario_1,48,GM,LIB_2971
CELL_2972,0.35594685588030345,Tipo_0_Inicial,72,DM,LIB_2972
CELL_2973,3.0854814357662397,Tipo_3_Final,0,GM,LIB_2973
CELL_2974,2.651858563944405,Tipo_2_Intermediario_2,24,DM,LIB_2974
CELL_2975,0.9701696856981685,Tipo_1_Intermediario_1,48,GM,LIB_2975
CELL_2976,0.05103240190878215,Tipo_0_Inicial,72,DM,LIB_2976
CELL_2977,3.652668632221283,Tipo_3_Final,0,GM,LIB_2977
CELL_2978,0.02296733820852711,Tipo_0_Inicial,24,DM,LIB_2978
CELL_2979,2.432764161320476,Tipo_2_Intermediario_2,48,GM,LIB_2979
CELL_2980,7.030330315879624,Tipo_3_Final,72,DM,LIB_2980
CELL_2981,1.1513019832739178,Tipo_1_Intermediario_1,0,GM,LIB_2981
CELL_2982,0.5356893620974138,Tipo_0_Inicial,24,DM,LIB_2982
CELL_2983,2.4406855282395963,Tipo_2_Intermediario_2,48,GM,LIB_2983
CELL_2984,3.3979392020186507,Tipo_3_Final,72,DM,LIB_2984
CELL_2985,1.581212726377801,Tipo_2_Intermediario_2,0,GM,LIB_2985
CELL_2986,6.824634472806166,Tipo_3_Final,24,DM,LIB_2986
CELL_2987,0.10610277608512328,Tipo_0_Inicial,48,GM,LIB_2987
CELL_2988,1.4055693378571474,Tipo_2_Intermediario_2,72,DM,LIB_2988
CELL_2989,2.534918494699556,Tipo_2_Intermediario_2,0,GM,LIB_2989
CELL_2990,3.970306984861358,Tipo_3_Final,24,DM,LIB_2990
CELL_2991,0.3950871203199098,Tipo_0_Inicial,48,GM,LIB_2991
CELL_2992,3.218910642808085,Tipo_3_Final,72,DM,LIB_2992
CELL_2993,1.6090831747996597,Tipo_2_Intermediario_2,0,GM,LIB_2993
CELL_2994,1.0101963870055586,Tipo_1_Intermediario_1,24,DM,LIB_2994
CELL_2995,0.28247062022898545,Tipo_0_Inicial,48,GM,LIB_2995
CELL_2996,4.00934742120851,Tipo_3_Final,72,DM,LIB_2996
CELL_2997,0.342224927752622,Tipo_0_Inicial,0,GM,LIB_2997
CELL_2998,0.7415125564448649,Tipo_1_Intermediario_1,24,DM,LIB_2998
CELL_2999,0.6851088810554417,Tipo_1_Intermediario_1,48,GM,LIB_2999
CELL_3000,4.10231520740062,Tipo_3_Final,72,DM,LIB_3000
CELL_3001,2.233774491452259,Tipo_2_Intermediario_2,0,GM,LIB_3001
CELL_3002,3.1859621166212815,Tipo_3_Final,24,DM,LIB_3002
CELL_3003,0.5766122643864525,Tipo_1_Intermediario_1,48,GM,LIB_3003
CELL_3004,1.9609871499531324,Tipo_2_Intermediario_2,72,DM,LIB_3004
CELL_3005,1.6960775242450719,Tipo_2_Intermediario_2,0,GM,LIB_3005
CELL_3006,3.577492548385835,Tipo_3_Final,24,DM,LIB_3006
CELL_3007,4.7307742024201485,Tipo_3_Final,48,GM,LIB_3007
CELL_3008,0.024462538817942497,Tipo_0_Inicial,72,DM,LIB_3008
CELL_3009,2.241838001779072,Tipo_2_Intermediario_2,0,GM,LIB_3009
CELL_3010,0.10645516809244548,Tipo_0_Inicial,24,DM,LIB_3010
CELL_3011,1.5919492147397791,Tipo_2_Intermediario_2,48,GM,LIB_3011
CELL_3012,0.678323341139772,Tipo_1_Intermediario_1,72,DM,LIB_3012
CELL_3013,0.7328059290589237,Tipo_1_Intermediario_1,0,GM,LIB_3013
CELL_3014,0.8706896993582343,Tipo_1_Intermediario_1,24,DM,LIB_3014
CELL_3015,1.9419820102765224,Tipo_2_Intermediario_2,48,GM,LIB_3015
CELL_3016,0.813081269565668,Tipo_1_Intermediario_1,72,DM,LIB_3016
CELL_3017,2.6387602079855372,Tipo_2_Intermediario_2,0,GM,LIB_3017
CELL_3018,1.0367997575476584,Tipo_1_Intermediario_1,24,DM,LIB_3018
CELL_3019,0.14160301282717758,Tipo_0_Inicial,48,GM,LIB_3019
CELL_3020,3.062731297166667,Tipo_3_Final,72,DM,LIB_3020
CELL_3021,0.6730677859034276,Tipo_1_Intermediario_1,0,GM,LIB_3021
CELL_3022,1.1339698253218857,Tipo_1_Intermediario_1,24,DM,LIB_3022
CELL_3023,2.3131855740636516,Tipo_2_Intermediario_2,48,GM,LIB_3023
CELL_3024,0.8083004173809956,Tipo_1_Intermediario_1,72,DM,LIB_3024
CELL_3025,0.11649940764779618,Tipo_0_Inicial,0,GM,LIB_3025
CELL_3026,0.9365575857042947,Tipo_1_Intermediario_1,24,DM,LIB_3026
CELL_3027,5.7808924983360646,Tipo_3_Final,48,GM,LIB_3027
CELL_3028,2.052961321342224,Tipo_2_Intermediario_2,72,DM,LIB_3028
CELL_3029,2.226309937390083,Tipo_2_Intermediario_2,0,GM,LIB_3029
CELL_3030,2.000878713472277,Tipo_2_Intermediario_2,24,DM,LIB_3030
CELL_3031,0.4437690358575452,Tipo_0_Inicial,48,GM,LIB_3031
CELL_3032,1.0837172910217845,Tipo_1_Intermediario_1,72,DM,LIB_3032
CELL_3033,2.780121276197348,Tipo_3_Final,0,GM,LIB_3033
CELL_3034,0.21377424410872728,Tipo_0_Inicial,24,DM,LIB_3034
CELL_3035,0.65105249928659,Tipo_1_Intermediario_1,48,GM,LIB_3035
CELL_3036,0.646809482616204,Tipo_1_Intermediario_1,72,DM,LIB_3036
CELL_3037,1.1313343680919619,Tipo_1_Intermediario_1,0,GM,LIB_3037
CELL_3038,7.861264266559312,Tipo_3_Final,24,DM,LIB_3038
CELL_3039,0.13977771699224598,Tipo_0_Inicial,48,GM,LIB_3039
CELL_3040,1.4625331374118946,Tipo_2_Intermediario_2,72,DM,LIB_3040
CELL_3041,0.3953529213510226,Tipo_0_Inicial,0,GM,LIB_3041
CELL_3042,7.0587351704515475,Tipo_3_Final,24,DM,LIB_3042
CELL_3043,0.24050505031108502,Tipo_0_Inicial,48,GM,LIB_3043
CELL_3044,1.0336907535594775,Tipo_1_Intermediario_1,72,DM,LIB_3044
CELL_3045,2.6779437647354163,Tipo_2_Intermediario_2,0,GM,LIB_3045
CELL_3046,2.438541297406312,Tipo_2_Intermediario_2,24,DM,LIB_3046
CELL_3047,1.0988856460398193,Tipo_1_Intermediario_1,48,GM,LIB_3047
CELL_3048,0.8508994578636409,Tipo_1_Intermediario_1,72,DM,LIB_3048
CELL_3049,1.0137083028682519,Tipo_1_Intermediario_1,0,GM,LIB_3049
CELL_3050,0.6138011765400787,Tipo_1_Intermediario_1,24,DM,LIB_3050
CELL_3051,0.459664085742675,Tipo_0_Inicial,48,GM,LIB_3051
CELL_3052,1.3195783837367603,Tipo_1_Intermediario_1,72,DM,LIB_3052
CELL_3053,0.6254084119078702,Tipo_1_Intermediario_1,0,GM,LIB_3053
CELL_3054,0.6778431292674276,Tipo_1_Intermediario_1,24,DM,LIB_3054
CELL_3055,2.138627798766368,Tipo_2_Intermediario_2,48,GM,LIB_3055
CELL_3056,6.917907138612631,Tipo_3_Final,72,DM,LIB_3056
CELL_3057,1.8508506538853347,Tipo_2_Intermediario_2,0,GM,LIB_3057
CELL_3058,0.16020759771989018,Tipo_0_Inicial,24,DM,LIB_3058
CELL_3059,0.15718534897710215,Tipo_0_Inicial,48,GM,LIB_3059
CELL_3060,6.04921931486486,Tipo_3_Final,72,DM,LIB_3060
CELL_3061,0.7056242294367189,Tipo_1_Intermediario_1,0,GM,LIB_3061
CELL_3062,0.19316935264161353,Tipo_0_Inicial,24,DM,LIB_3062
CELL_3063,1.8278100955176482,Tipo_2_Intermediario_2,48,GM,LIB_3063
CELL_3064,1.9544649426011678,Tipo_2_Intermediario_2,72,DM,LIB_3064
CELL_3065,2.0911185616462635,Tipo_2_Intermediario_2,0,GM,LIB_3065
CELL_3066,0.6223163933391319,Tipo_1_Intermediario_1,24,DM,LIB_3066
CELL_3067,0.030452027769782227,Tipo_0_Inicial,48,GM,LIB_3067
CELL_3068,6.705692882415926,Tipo_3_Final,72,DM,LIB_3068
CELL_3069,0.5777470190385317,Tipo_1_Intermediario_1,0,GM,LIB_3069
CELL_3070,2.254185804892322,Tipo_2_Intermediario_2,24,DM,LIB_3070
CELL_3071,2.4526404489001523,Tipo_2_Intermediario_2,48,GM,LIB_3071
CELL_3072,1.8832551163836395,Tipo_2_Intermediario_2,72,DM,LIB_3072
CELL_3073,0.7505723969681785,Tipo_1_Intermediario_1,0,GM,LIB_3073
CELL_3074,0.6324271820651319,Tipo_1_Intermediario_1,24,DM,LIB_3074
CELL_3075,1.8209567264407178,Tipo_2_Intermediario_2,48,GM,LIB_3075
CELL_3076,4.0212588349879805,Tipo_3_Final,72,DM,LIB_3076
CELL_3077,5.864903921885126,Tipo_3_Final,0,GM,LIB_3077
CELL_3078,0.22388829031485427,Tipo_0_Inicial,24,DM,LIB_3078
CELL_3079,0.336431693726194,Tipo_0_Inicial,48,GM,LIB_3079
CELL_3080,5.791276519397838,Tipo_3_Final,72,DM,LIB_3080
CELL_3081,2.6676712276174452,Tipo_2_Intermediario_2,0,GM,LIB_3081
CELL_3082,4.291057132688894,Tipo_3_Final,24,DM,LIB_3082
CELL_3083,0.45287954109998413,Tipo_0_Inicial,48,GM,LIB_3083
CELL_3084,1.771454534529418,Tipo_2_Intermediario_2,72,DM,LIB_3084
CELL_3085,2.4155573711421625,Tipo_2_Intermediario_2,0,GM,LIB_3085
CELL_3086,2.2795679726983553,Tipo_2_Intermediario_2,24,DM,LIB_3086
CELL_3087,1.0490098230078868,Tipo_1_Intermediario_1,48,GM,LIB_3087
CELL_3088,0.031029246928829947,Tipo_0_Inicial,72,DM,LIB_3088
CELL_3089,1.7489835021813425,Tipo_2_Intermediario_2,0,GM,LIB_3089
CELL_3090,0.583652064757029,Tipo_1_Intermediario_1,24,DM,LIB_3090
CELL_3091,1.1965987466954007,Tipo_1_Intermediario_1,48,GM,LIB_3091
CELL_3092,6.320318519001087,Tipo_3_Final,72,DM,LIB_3092
CELL_3093,1.0184382219394243,Tipo_1_Intermediario_1,0,GM,LIB_3093
CELL_3094,3.6626845470288836,Tipo_3_Final,24,DM,LIB_3094
CELL_3095,0.4178418623425931,Tipo_0_Inicial,48,GM,LIB_3095
CELL_3096,2.232293228925945,Tipo_2_Intermediario_2,72,DM,LIB_3096
CELL_3097,7.545126951371329,Tipo_3_Final,0,GM,LIB_3097
CELL_3098,0.21493235284125525,Tipo_0_Inicial,24,DM,LIB_3098
CELL_3099,0.016709492250489715,Tipo_0_Inicial,48,GM,LIB_3099
CELL_3100,1.1368487136501377,Tipo_1_Intermediario_1,72,DM,LIB_3100
CELL_3101,0.19439999147721998,Tipo_0_Inicial,0,GM,LIB_3101
CELL_3102,2.759705105791522,Tipo_3_Final,24,DM,LIB_3102
CELL_3103,4.919616465792632,Tipo_3_Final,48,GM,LIB_3103
CELL_3104,1.1383965114424754,Tipo_1_Intermediario_1,72,DM,LIB_3104
CELL_3105,0.5987311649906385,Tipo_1_Intermediario_1,0,GM,LIB_3105
CELL_3106,1.139748065066691,Tipo_1_Intermediario_1,24,DM,LIB_3106
CELL_3107,2.570711503912119,Tipo_2_Intermediario_2,48,GM,LIB_3107
CELL_3108,0.01819079921445722,Tipo_0_Inicial,72,DM,LIB_3108
CELL_3109,1.780534544578956,Tipo_2_Intermediario_2,0,GM,LIB_3109
CELL_3110,1.9001691557042915,Tipo_2_Intermediario_2,24,DM,LIB_3110
CELL_3111,2.0305004827063358,Tipo_2_Intermediario_2,48,GM,LIB_3111
CELL_3112,0.5542020460528032,Tipo_0_Inicial,72,DM,LIB_3112
CELL_3113,2.503895665264673,Tipo_2_Intermediario_2,0,GM,LIB_3113
CELL_3114,0.191681911211672,Tipo_0_Inicial,24,DM,LIB_3114
CELL_3115,0.4444637751787968,Tipo_0_Inicial,48,GM,LIB_3115
CELL_3116,4.198799523561042,Tipo_3_Final,72,DM,LIB_3116
CELL_3117,2.6843494172906586,Tipo_2_Intermediario_2,0,GM,LIB_3117
CELL_3118,0.027681797717852966,Tipo_0_Inicial,24,DM,LIB_3118
CELL_3119,0.5710388529673616,Tipo_1_Intermediario_1,48,GM,LIB_3119
CELL_3120,0.4826315485169453,Tipo_0_Inicial,72,DM,LIB_3120
CELL_3121,0.6316318285385556,Tipo_1_Intermediario_1,0,GM,LIB_3121
CELL_3122,0.5688674289142449,Tipo_1_Intermediario_1,24,DM,LIB_3122
CELL_3123,0.1291331406466294,Tipo_0_Inicial,48,GM,LIB_3123
CELL_3124,1.228452110684271,Tipo_1_Intermediario_1,72,DM,LIB_3124
CELL_3125,2.639017793398541,Tipo_2_Intermediario_2,0,GM,LIB_3125
CELL_3126,1.8665265313898347,Tipo_2_Intermediario_2,24,DM,LIB_3126
CELL_3127,2.234805468606294,Tipo_2_Intermediario_2,48,GM,LIB_3127
CELL_3128,0.16926299365638992,Tipo_0_Inicial,72,DM,LIB_3128
CELL_3129,6.051999913268028,Tipo_3_Final,0,GM,LIB_3129
CELL_3130,3.6463991463165786,Tipo_3_Final,24,DM,LIB_3130
CELL_3131,3.270437998976395,Tipo_3_Final,48,GM,LIB_3131
CELL_3132,3.4630281073094618,Tipo_3_Final,72,DM,LIB_3132
CELL_3133,5.397502386392768,Tipo_3_Final,0,GM,LIB_3133
CELL_3134,1.5716391357000705,Tipo_2_Intermediario_2,24,DM,LIB_3134
CELL_3135,0.4469922715986941,Tipo_0_Inicial,48,GM,LIB_3135
CELL_3136,1.9183109135951566,Tipo_2_Intermediario_2,72,DM,LIB_3136
CELL_3137,2.716436372469671,Tipo_2_Intermediario_2,0,GM,LIB_3137
CELL_3138,2.6781910647468012,Tipo_2_Intermediario_2,24,DM,LIB_3138
CELL_3139,1.4739850823934304,Tipo_2_Intermediario_2,48,GM,LIB_3139
CELL_3140,0.14182954717407414,Tipo_0_Inicial,72,DM,LIB_3140
CELL_3141,0.9276071815125889,Tipo_1_Intermediario_1,0,GM,LIB_3141
CELL_3142,5.070714917406533,Tipo_3_Final,24,DM,LIB_3142
CELL_3143,1.7562994227461635,Tipo_2_Intermediario_2,48,GM,LIB_3143
CELL_3144,1.5458182760697725,Tipo_2_Intermediario_2,72,DM,LIB_3144
CELL_3145,0.6262828971717277,Tipo_1_Intermediario_1,0,GM,LIB_3145
CELL_3146,0.9191529071062944,Tipo_1_Intermediario_1,24,DM,LIB_3146
CELL_3147,4.5141929201180115,Tipo_3_Final,48,GM,LIB_3147
CELL_3148,2.1960032354921304,Tipo_2_Intermediario_2,72,DM,LIB_3148
CELL_3149,3.0965635861499208,Tipo_3_Final,0,GM,LIB_3149
CELL_3150,1.211538292842597,Tipo_1_Intermediario_1,24,DM,LIB_3150
CELL_3151,1.9898413147100436,Tipo_2_Intermediario_2,48,GM,LIB_3151
CELL_3152,0.5710584063926764,Tipo_1_Intermediario_1,72,DM,LIB_3152
CELL_3153,2.4446865612079685,Tipo_2_Intermediario_2,0,GM,LIB_3153
CELL_3154,1.1158391226447246,Tipo_1_Intermediario_1,24,DM,LIB_3154
CELL_3155,1.1687488398079504,Tipo_1_Intermediario_1,48,GM,LIB_3155
CELL_3156,2.0957755621064074,Tipo_2_Intermediario_2,72,DM,LIB_3156
CELL_3157,5.506533094219477,Tipo_3_Final,0,GM,LIB_3157
CELL_3158,0.13229316618459816,Tipo_0_Inicial,24,DM,LIB_3158
CELL_3159,3.4830063304143035,Tipo_3_Final,48,GM,LIB_3159
CELL_3160,0.6917048962922712,Tipo_1_Intermediario_1,72,DM,LIB_3160
CELL_3161,1.1736842584557927,Tipo_1_Intermediario_1,0,GM,LIB_3161
CELL_3162,0.044313983978938785,Tipo_0_Inicial,24,DM,LIB_3162
CELL_3163,0.7163409171392776,Tipo_1_Intermediario_1,48,GM,LIB_3163
CELL_3164,1.3968471229352586,Tipo_2_Intermediario_2,72,DM,LIB_3164
CELL_3165,0.11563130569590999,Tipo_0_Inicial,0,GM,LIB_3165
CELL_3166,1.3509907071279492,Tipo_1_Intermediario_1,24,DM,LIB_3166
CELL_3167,5.2376249022491566,Tipo_3_Final,48,GM,LIB_3167
CELL_3168,0.22274201418164916,Tipo_0_Inicial,72,DM,LIB_3168
CELL_3169,2.8915854234776024,Tipo_3_Final,0,GM,LIB_3169
CELL_3170,1.0541507215946502,Tipo_1_Intermediario_1,24,DM,LIB_3170
CELL_3171,2.129429018240246,Tipo_2_Intermediario_2,48,GM,LIB_3171
CELL_3172,0.6028497418291304,Tipo_1_Intermediario_1,72,DM,LIB_3172
CELL_3173,0.34749824079036656,Tipo_0_Inicial,0,GM,LIB_3173
CELL_3174,0.34980854025643787,Tipo_0_Inicial,24,DM,LIB_3174
CELL_3175,0.14619961320134336,Tipo_0_Inicial,48,GM,LIB_3175
CELL_3176,0.4107219673553782,Tipo_0_Inicial,72,DM,LIB_3176
CELL_3177,2.182594527572664,Tipo_2_Intermediario_2,0,GM,LIB_3177
CELL_3178,4.26890430451639,Tipo_3_Final,24,DM,LIB_3178
CELL_3179,3.365369125322815,Tipo_3_Final,48,GM,LIB_3179
CELL_3180,2.311218223272914,Tipo_2_Intermediario_2,72,DM,LIB_3180
CELL_3181,0.23403834762126297,Tipo_0_Inicial,0,GM,LIB_3181
CELL_3182,0.6826930429688594,Tipo_1_Intermediario_1,24,DM,LIB_3182
CELL_3183,0.7415676594319272,Tipo_1_Intermediario_1,48,GM,LIB_3183
CELL_3184,0.5752493385924038,Tipo_1_Intermediario_1,72,DM,LIB_3184
